stock1,stock2,stock3,stock4,stock5
-1.434056892093094927e-02,2.329586488060461213e-03,-1.011520089912897741e-02,-2.177116670955173833e-02,-2.211055276381898235e-02
6.678327238034775445e-03,9.877978493781533822e-03,-7.380073800738076555e-03,3.338348872180441768e-02,-3.699897225077093676e-02
-4.098878534196809947e-02,-3.509775806086076061e-02,0.000000000000000000e+00,-5.238678543693791462e-03,-8.537886872998940238e-03
-9.223420900930584879e-03,3.577817531305827088e-03,1.858736059479552602e-02,1.813923346986541854e-02,-1.829924650161463343e-02
-6.898844651317444752e-03,-5.347593582887692418e-03,-8.983717012914100783e-03,-3.735629417690499582e-02,8.771929824561411695e-03
2.736859725477066782e-02,2.329743130227019884e-02,1.728045325779047764e-02,-7.761134328358300014e-03,1.413043478260878234e-02
2.672097759674129519e-02,-2.101570467108620013e-02,1.642996379838477031e-02,1.684708081545851707e-02,-5.359056806002219890e-03
-4.919463619773021754e-03,-2.921878354203941500e-02,-4.383561643835608146e-02,-1.686387623857630441e-02,0.000000000000000000e+00
-5.214895143927915366e-02,2.825546509487314450e-02,1.719197707736378269e-02,2.949139331928999838e-02,6.465517241379364032e-03
-6.309413645158665901e-03,1.971326164874563289e-02,-1.098591549295766315e-02,3.507749298677246413e-02,0.000000000000000000e+00
8.296647477141953428e-03,1.171646162858812519e-02,-1.737396753061803967e-02,-1.327311493928258652e-02,2.783725910064237599e-02
-2.653232577665833036e-02,-1.679212507237980156e-02,1.159420289855073519e-03,-1.316539820164286216e-02,-3.645833333333330095e-02
1.250646886320522233e-02,1.648998822143704981e-02,-2.142443543717437171e-02,-6.380568445475459129e-03,4.324324324324232451e-03
-4.770423375074617396e-03,1.332560834298938957e-02,-2.958579881656741781e-03,-3.648569973646816761e-02,1.722282023681379406e-02
1.027133441752983017e-02,-8.747855917667225756e-02,-8.902077151335648433e-04,2.302338824740310375e-02,7.407407407407438048e-03
-5.676522917902241880e-03,-1.253132832080284999e-03,3.267003267003302808e-03,1.184512881255452054e-03,1.995798319327744472e-02
2.326175869120651607e-02,1.129240903387697392e-02,7.992895204262785366e-03,7.394261833946706892e-03,1.544799176107091235e-02
-3.580647847447833865e-03,-3.722208205818177459e-03,1.292217327459619508e-02,0.000000000000000000e+00,-2.129817444219057540e-02
-1.780043456459963133e-02,1.556662612494558520e-02,-1.014786894752093410e-02,4.697592345931043793e-03,1.036269430051809694e-02
-1.038032842678464178e-02,1.961986631636214451e-02,-4.393673110720598338e-03,6.428930262158577200e-03,-9.230769230769216016e-03
1.521795202476137858e-02,-2.405231653952695243e-03,-7.060900264783766256e-03,7.839721481989679955e-03,-2.070393374741156742e-03
-4.742547425474183398e-03,9.644364074743829937e-03,-8.000000000000040065e-03,-8.066810949778582818e-03,-1.452282157676354317e-02
4.169503063308329684e-03,-9.552238805970158023e-03,-2.389486260454004411e-03,1.016552425210563021e-02,-2.736842105263155578e-02
-6.524870773663244902e-03,-1.687769740807707267e-02,6.886227544910219350e-03,-4.887809226216471674e-03,8.658008658008664940e-03
2.115319003752979751e-02,1.287559858219478222e-02,4.757656853999409248e-03,-2.890205059513734835e-04,-1.072961373390554120e-02
-1.269629134647504674e-02,2.421246973365718917e-03,-4.143237644273391716e-03,-1.734098366132851704e-02,6.507592190889231916e-03
1.692047377326529089e-03,1.207789928006459783e-03,6.537890044576462507e-03,3.235323529411673806e-03,3.663793103448274857e-02
5.185810810810817517e-02,1.749101326899880557e-02,3.690581635665780846e-02,2.022861271683934828e-02,-1.871101871101868430e-02
7.949253251967254227e-03,-7.706045779131847490e-03,2.904328018223231028e-02,1.436752914849212569e-03,-1.694915254237289864e-02
2.867840356886767073e-03,4.181541218638160952e-03,2.600996126175990700e-02,1.865142144341014330e-02,-2.693965517241379490e-02
2.097068869648100256e-02,5.949435214124068616e-04,4.584681769147762147e-03,-1.295771830985924938e-02,1.096345514950166494e-01
2.956508208200440014e-03,1.783596908442319773e-02,-6.979865771812146340e-03,3.710042702338983700e-02,-2.994011976047840622e-03
9.308820107051370141e-03,9.345793846624201109e-03,1.243579345769134023e-02,1.128233351678581582e-02,1.901901901901896855e-02
-9.914687572054381448e-03,1.736105223605020204e-02,5.340453938584783893e-03,1.088440816326532307e-02,2.062868369351678402e-02
1.311908088806089737e-02,1.763361774744034646e-02,9.030544488711768694e-03,1.345894947731092993e-02,1.058710298363805744e-02
2.352310167803236401e-02,5.590274208511157019e-04,1.421426691234542461e-02,1.381131400736709119e-02,-2.666666666666660593e-02
-1.317562509357689433e-02,-7.262569832402179272e-03,-9.862444848170323630e-03,-2.174477452160191934e-02,-8.806262230919750800e-03
-5.234410559854410332e-03,5.627518289251485367e-03,-2.280471821756218861e-02,7.230878414568652456e-03,-9.871668311946261900e-04
5.033173186913804907e-03,2.797929334195517828e-03,-4.828326180257574464e-03,-1.063573489402369924e-03,-1.581027667984173657e-02
-3.414523104939671139e-03,1.227672991071416392e-02,2.398921832884096106e-02,6.121879158903364634e-03,-1.305220883534144276e-02
1.081163392721177542e-02,2.149956017086875754e-02,-1.026585943669390544e-02,1.481486811679537906e-02,1.729399796541199533e-02
-1.815305815004517043e-02,-5.936373128096264495e-03,9.308510638297910061e-03,7.299217745067478405e-03,1.999999999999957541e-03
9.205983889528542019e-04,7.600380021715501255e-03,1.133069828722006560e-02,5.176009450724890215e-03,2.495009980039920167e-02
-9.274162642753156979e-03,-2.155118650599154983e-03,4.611776967170391067e-02,4.119461894953647257e-02,2.239532619279458944e-02
-9.438341327556852567e-03,5.400107991360171816e-04,3.611457036114582020e-02,-4.302665783943268596e-02,-1.142857142857135397e-02
5.224929709465795519e-02,1.618888201895004588e-03,3.653846153846156825e-02,-2.687341015830991067e-02,-1.926782273603093107e-02
2.449343130705816923e-03,1.562505472117752675e-02,-1.948051948051959803e-02,1.486991502920889316e-02,2.946954813359640383e-03
4.442470013327578420e-04,-9.018567639257384777e-03,-9.460737937559138278e-03,5.494479186434250879e-03,-9.794319294809148563e-03
1.080521018354048401e-02,5.888704496788033267e-03,1.647564469914038904e-02,1.066874837366650272e-02,-1.978239366963360432e-03
-5.930590130326513811e-03,-6.918626561009764454e-03,-2.161146347192850412e-02,-1.338825952626166577e-02,-2.180376610505457141e-02
-2.916697355822352525e-02,9.646302250803843667e-03,2.280912364945972270e-02,2.609551148225453063e-03,1.722391084093211067e-02
-2.427736894014113390e-03,1.380042462845018983e-02,1.525821596244140640e-02,3.904268813340402641e-03,3.187250996015939669e-02
3.095292417674348415e-02,5.236125654449757952e-04,3.930635838150163888e-03,-2.981597096188749393e-02,5.791505791505839780e-03
-5.089997049277004103e-03,3.662951142702674558e-03,-3.592814371257477962e-02,-1.469799650978067043e-02,-9.596928982725494092e-03
4.515459331207829358e-02,5.214285714285212502e-04,-2.054467271858583313e-02,-5.424735704495299744e-04,5.813953488372140647e-03
-6.384790011350728080e-03,8.858780153268450142e-03,-2.682926829268105547e-03,-1.085400330279519049e-03,1.252408477841994092e-02
8.139368841924817313e-03,2.066063942868500650e-03,3.399364147713360845e-02,-7.334963125917957384e-03,3.425309229305418396e-02
-7.365439093484363146e-03,-4.123711340206098058e-03,-3.074739829706693919e-03,1.641953978052785061e-03,-9.199632014719215985e-04
2.939497716894982904e-02,2.173913043478251442e-02,1.826809015421114110e-02,1.092901699065668315e-02,0.000000000000000000e+00
1.067369004713057332e-02,-1.469093211752776733e-02,-1.211556383970167905e-02,-8.378405405405398715e-03,-6.445672191528572029e-03
-2.503085996433961069e-02,6.169614078683078630e-03,-1.650943396226421667e-02,-3.079852904874705657e-02,-1.297497683039840546e-02
1.828796511218949055e-03,7.153755748594764659e-03,5.755395683453242740e-03,1.546681621296909330e-02,-2.535211267605629731e-02
1.242715720002805606e-02,1.319127413451424112e-02,-1.859799713876974028e-02,-1.218507304943019197e-02,9.633911368015378798e-03
1.546463245492376952e-02,-1.101647526371941042e-02,1.603498542274070168e-02,-5.046145503007954010e-03,1.908396946564878613e-02
2.499487809875023184e-02,4.556962025316448929e-03,-1.434720229555248514e-02,-1.014373005670715124e-02,1.498127340823971441e-02
-4.304084216136989938e-02,6.552368951612980510e-03,1.237263464337703955e-02,-4.269883169089667106e-03,3.413284132841337692e-02
2.422892153449841823e-02,-3.505207987241401677e-03,5.271986580397853249e-03,2.572898799313991409e-03,-1.070472792149874952e-02
-3.459995921419348197e-02,-6.532663316582865143e-03,-5.959475566150263491e-03,5.132591958939255843e-03,-2.614968440036060868e-02
-1.880016899028302130e-02,-7.081487101669096777e-03,-4.796163069544262698e-03,-1.560280851063828959e-02,-1.388888888888892108e-02
1.707929673484029701e-02,8.660214399399518079e-03,1.108433734939743946e-02,1.844377468461753239e-02,3.286384976525818374e-02
-3.266774853594858058e-02,-2.171707180389257849e-02,-1.429933269780586094e-03,-3.169210526315788951e-02,-1.363636363636366866e-02
2.844638949671750554e-03,1.806907495771440178e-02,1.431980906921231575e-02,1.227346545080462183e-02,2.949308755760371437e-02
-5.571314277401992476e-02,-3.296141140777953532e-02,-2.752941176470588211e-02,-3.348727001984053847e-02,-5.192479856759177337e-02
8.472618038973998844e-03,1.206077608809645423e-02,-1.258165981127500575e-02,-5.973745519713271473e-03,-2.832861189801706356e-02
-1.695562514320625783e-02,-5.803103927621965086e-02,-2.474883606959088836e-02,-2.403786129921345587e-03,-4.470359572400380010e-02
-2.897987724341551455e-02,-3.025308030803070328e-02,-5.150753768844222591e-02,-9.036114185659201159e-03,0.000000000000000000e+00
5.048807809249482303e-02,3.460017212706573836e-02,3.311258278145695622e-02,4.285710985671061651e-02,7.222787385554416129e-02
-6.321882854749043268e-03,3.070169956140357884e-02,-6.282051282051284713e-02,-2.156808447775910784e-02,1.233396584440235241e-02
2.613827993254645710e-02,-5.797872648823012426e-02,5.471956224350210327e-03,-9.830145963658127456e-03,3.373945641986873800e-02
-1.792784044222008044e-02,2.145686174234115104e-02,9.251700680272178720e-03,-5.144407031022436155e-02,1.903898458748874700e-02
-2.236251616338331624e-02,-3.703703703703693784e-02,-3.478026422216230762e-02,-1.078338056506880117e-02,-1.512455516014234169e-02
2.956508208200440014e-03,1.951779563719861083e-02,-8.659217877095009772e-03,-1.667204178672508294e-02,1.626016260162599023e-02
-2.040183073462104729e-02,-1.238733108108115884e-02,-1.803324880247958797e-02,-8.151287903488750944e-03,-6.222222222222247891e-03
-1.338295850490976192e-02,-2.394526659377052905e-02,4.505021520803444146e-02,4.306377383300456080e-02,-1.610017889087653892e-02
-3.916847259009547527e-02,-4.380840865605090118e-02,-2.114222954420647005e-02,-3.340687046958710354e-02,-2.818181818181822798e-02
2.514409823740708025e-02,2.015882589133634675e-02,1.542776998597479923e-02,5.184212585588526823e-02,6.548175865294695100e-03
-4.889178617992217396e-03,-2.514969909283249275e-02,6.906077348066273769e-03,-2.758825341526693550e-02,5.576208178438708286e-03
2.243694726498533451e-02,-2.457063731138602568e-03,-2.743484224965708762e-02,-1.498249872545429420e-02,-1.571164510166358011e-02
-1.321480057664591728e-02,1.231527093596251681e-03,5.641748942172078451e-03,-1.650488673139155482e-02,-2.253521126760565235e-02
2.832562292021753234e-02,2.829022140221400944e-02,2.664796633941099446e-02,4.146104118002764960e-02,3.073967339097024784e-02
-9.786898184688284236e-03,-1.255974955500893317e-02,-4.098360655737738958e-03,-2.748812006319115500e-02,7.828518173345758169e-02
-1.769488283118121619e-02,-2.543912780133262760e-02,1.508916323731143011e-02,-1.786877784701820446e-02,-3.284356093344863864e-02
2.491074326517367724e-02,1.740217526413912960e-02,-1.891891891891899630e-02,-2.646377770426789310e-03,1.876675603217166019e-02
1.939672234977430146e-02,2.199138533956118691e-02,-1.597796143250684170e-02,-3.316782752902119446e-03,1.140350877192973685e-02
-4.652065858962412676e-02,-5.499103407053197029e-02,-2.015677491601345489e-02,-2.695504249434421684e-02,-4.336513443191673811e-02
-6.190437403274313272e-03,-2.846299810246686116e-02,-5.714285714285719485e-03,-3.248970588235288587e-02,-3.535811423390741726e-02
-2.598147692812066006e-02,8.463541666666718130e-03,-8.333333333333308932e-03,1.166489884535523019e-02,-1.127819548872189756e-02
-7.825647929989899138e-03,-1.807617817947058600e-02,-3.998840915676612345e-02,-1.467505189814627062e-02,-7.699619771863105977e-02
4.494953778305482012e-02,4.667981591058507906e-02,1.599758527014788143e-02,7.091489110231262352e-04,4.943357363542725397e-02
-1.460920379839209882e-03,2.512562814070353964e-02,-9.209744503862192164e-03,1.346566312776977838e-02,2.453385672227674161e-02
6.502479070145354180e-03,2.451041666666677315e-03,5.997001499251045521e-04,-6.993006993007091880e-03,-3.927203065134100834e-02
2.430751837196157283e-02,-3.056356781396236434e-03,6.382978723404243715e-02,1.725348591549299287e-02,2.791625124626133034e-02
4.730368968779744237e-04,-1.839356335950723467e-02,4.253521126760570481e-02,-1.938383590805943871e-02,-4.849660523763405472e-03
-7.959022852639802137e-03,9.993753903810126751e-03,2.810051337476360267e-02,-2.823861630780031932e-03,3.898635477582935993e-03
-4.766065612836783592e-04,-8.657946815089863357e-03,3.180026281208935685e-02,-1.132743362831859467e-02,-2.233009708737868082e-02
-2.606691567988551200e-02,-1.559581936395383096e-02,6.367804381049391171e-03,1.682778374507693658e-02,-8.937437934458773714e-03
-1.958384332925410844e-03,-2.915082382762985286e-02,-2.556314856998227747e-02,-2.957749999999990595e-02,-2.605210420841681113e-02
-7.031313874581007414e-03,-1.958224543081013916e-03,-2.857142857142853931e-02,6.531241165864961652e-03,-1.543209876543213434e-02
-2.568958419102506524e-02,-1.635055591890124255e-02,-2.673796791443911695e-03,-1.261719538572454551e-02,-6.269592476489080010e-03
2.256401588777143946e-02,6.648936170212860555e-03,-6.702412868632683617e-03,-2.190544074134550059e-03,3.470031545741325552e-02
-2.644628099173556082e-02,-3.302509907529769563e-03,-1.754385964912279217e-02,-6.220270764727338711e-03,-9.146341463414619719e-03
-7.801358234295405203e-02,-2.915838303512256410e-02,-5.769230769230743530e-03,-1.178203240058911180e-02,-5.128205128205128027e-02
5.984715956173418915e-03,-1.706484641638225316e-02,2.984249792760421127e-02,-5.961251862891212353e-03,-2.702702702702702853e-02
1.555921654768441589e-02,-4.861111111111131138e-03,1.126911725248195932e-02,-1.274362818590704140e-02,-1.666666666666670460e-02
-1.640230713770731569e-02,1.884159106769012909e-02,1.326611833377525302e-03,7.593394077448975673e-04,1.807909604519775809e-02
8.429540040315239985e-03,-1.164383561643835170e-02,2.649708532061181214e-04,1.972678225619191317e-02,-1.109877913429518914e-02
3.061966200254404372e-02,3.603603603603600797e-02,2.092715231788084412e-02,6.324404997187616818e-03,9.427609427609426329e-02
2.459666754826764570e-02,-1.270903010033441576e-02,-1.297353399065912481e-02,2.698713593298095528e-02,-3.692307692307686406e-02
8.948545861297623957e-03,5.420054200542010620e-03,-2.865404837013669700e-02,2.879769514767182778e-03,1.064962726304575537e-02
1.918812894422647353e-02,-2.021563342318016040e-03,-2.408660351826792320e-02,2.333090368517937510e-02,6.322444678609114195e-03
3.464145259810891969e-02,2.228224172856178506e-02,3.577371048252912106e-02,2.525429673798662913e-02,6.178010471204186532e-02
-2.830570157703206097e-03,1.585204755614268157e-02,-2.275769745649262876e-02,-5.131713992473558618e-03,-2.169625246548329695e-02
-1.005677210056776620e-02,7.152145643693070577e-03,-2.876712328767122920e-02,-1.375515818431907213e-02,-9.072580645161275326e-03
-2.924791086350969627e-02,-4.519044544867663327e-02,-1.946403385049363943e-02,-6.311014644351468916e-02,-7.121057985757912878e-03
1.223731960502992371e-02,2.028397565922925722e-02,1.150747986191025252e-03,1.042050575286544017e-02,2.868852459016386913e-02
1.334000333500084652e-03,1.789264413518883851e-02,1.724137931034548004e-03,-1.841620626150908225e-03,-1.792828685258961510e-02
-2.223147377185673984e-02,-3.190104166666668517e-02,-1.233505450372924389e-02,-1.623616236162366347e-02,-1.622718052738338079e-02
2.248147832751420591e-02,4.841963685272365064e-02,2.004066221318616045e-02,5.701425356339083483e-02,5.051546391752580190e-02
-9.994170067460582396e-03,1.860166773572809185e-02,6.548974943052429491e-03,2.696951738821855987e-02,2.649656526005901569e-02
-3.953899217632758471e-03,3.211580604533997158e-02,-3.960396039604026364e-03,-3.109916962338644432e-03,2.772466539196932409e-02
